Crisp and delicious, this vibrant wine has aromas of strawberry, orange zest and violet. On the savory palate, tangy acidity accompanies crushed red cherry, pomegranate, white pepper and star anise set against a polished mousse. A hint of bread crust lingers on the close. KERIN O’KEEFE;95;Paltrinieri 2018 Leclisse (Lambrusco di Sorbara);$25;Leclisse;Lambrusco di Sorbara, Italian Red;Lambrusco di Sorbara, Central Italy, Italy;Paltrinieri;KERIN O’KEEFE;11.5%;750 ml;Sparkling;Lyra Wine;12/31/2019
One of the best Lambruscos out there, this delicious, vibrant wine opens with enticing scents of wild red berry, yellow stone fruit, citrus blossom and a yeasty, comforting whiff of pastry dough. Made by carrying out the secondary fermentation in the bottle, the dry, delicious palate delivers pink grapefruit, crushed strawberry and tangerine alongside crisp acidity and a saline note. KERIN O’KEEFE;95;Paltrinieri 2018 Radice (Lambrusco di Sorbara);$24;Radice;Lambrusco di Sorbara, Italian Red;Lambrusco di Sorbara, Central Italy, Italy;Paltrinieri;KERIN O’KEEFE;11.5%;750 ml;Sparkling;Lyra Wine;12/31/2019
Made with Chardonnay and Pinot Nero, this crisp, elegant sparkler hits all the right buttons. It opens with scents of field flower, citrus, wild herb and yellow stone fruit. Reflecting the nose, the dry vibrant palate delivers chamomile, citrus, golden apple, star anise and hints brioche and apricot set against a refined continuous perlage. Bright acidity keeps it fresh and balanced. KERIN O’KEEFE;95;Rizzi 2014 Pas Dosé Sparkling (Alta Langa);$50;Pas Dosé;Sparkling Blend, Sparkling;Alta Langa, Piedmont, Italy;Rizzi;KERIN O’KEEFE;12.5%;750 ml;Sparkling;The Sorting Table;12/31/2019
A blend of 70% Pinot Nero and 30% Chardonnay—both organically farmed—this savory sparkler has aromas of bread crust, white stone fruit and spring flower. The palate delivers yellow apple, brioche, citrus zest and a hint of hazelnut, alongside a vibrant, refined perlage of small continuous bubbles. KERIN O’KEEFE;94;Maso Martis 2015 Brut Riserva Sparkling (Trento);$60;Brut Riserva;Sparkling Blend, Sparkling;Trento, Northeastern Italy, Italy;Maso Martis;KERIN O’KEEFE;12.5%;750 ml;Sparkling;Solstars;12/31/2019
Foaming, vibrant and loaded with finesse, this radiant sparkler opens with delicate but enticing scents of fragrant spring blossom and white stone fruit. The dry elegant palate delivers Granny Smith apple, Bartlett pear and white almond alongside bright acidity and tiny, continuous bubbles. This is gorgeous offering, and one that nicely shows the incredible potential of the Valdobbiadene hills. KERIN O’KEEFE;94;Nino Franco NV Brut (Valdobbiadene Prosecco Superiore);$25;Brut;Glera, Italian White;Valdobbiadene Prosecco Superiore, Veneto, Italy;Nino Franco;KERIN O’KEEFE;11%;750 ml;Sparkling;Terlato Wines International;12/31/2019
Red berry, orange zest, pastry and eucalyptus aromas waft out of the glass. On the savory palate, tangy acidity accompanies strawberry, nectarine and lemon slice alongside bright acidity and a vibrant, refined perlage. It's totally delicious and refreshing. KERIN O’KEEFE;94;Paltrinieri 2015 Grosso Metodo Classico (Lambrusco di Sorbara);$36;Grosso Metodo Classico;Lambrusco di Sorbara, Italian Red;Lambrusco di Sorbara, Central Italy, Italy;Paltrinieri;KERIN O’KEEFE;12%;750 ml;Sparkling;Lyra Wine;12/31/2019
Made with Pinot Nero and Chardonnay, this enticing sparkler opens with enticing scents of bread crust, red berry, baking spice and a balsamic note of eucalyptus. Dosed with a 1967 Barolo, the dry elegant palate doles out pastry cream, strawberry, tangerine drop and brioche while a silky perlage provides the backdrop. Bright acidity lends balance. KERIN O’KEEFE;94;Fontanafredda 2013 Contessa Rosa Sparkling (Alta Langa);N/A;Contessa Rosa;Sparkling Blend, Sparkling;Alta Langa, Piedmont, Italy;Fontanafredda;KERIN O’KEEFE;12%;750 ml;Sparkling;Taub Family Selections;12/31/2019
Fresh aromas of cut roses, red berries and white stone fruit delicately rise out of the glass. Silky and vibrant, the elegant, structured palate delivers white peach, pomegranate, citrus and a spicy note alongside a refined perlage. KERIN O’KEEFE;94;Cocchi 2015 Brut Rosé Pinot Nero (Alta Langa);$45;Brut Rosé;Pinot Nero, Pinot Noir;Alta Langa, Piedmont, Italy;Cocchi;KERIN O’KEEFE;12%;750 ml;Sparkling;Alpenz;12/31/2019
Clean, racy and structured, this focused sparkler opens with delicate scents of spring blossom, wet stone and white orchard fruit. The precise radiant palate delivers yellow apple, Meyer lemon, saline and the merest hint of hazelnut before a crisp bone-dry finish. A vibrant but refined perlage lends finesse. KERIN O’KEEFE;94;Dubl NV Metodo Classico Dosaggio Zero Greco (Vino Spumante);$80;Metodo Classico Dosaggio Zero;Greco, Italian White;Vino Spumante, Italy Other, Italy;Dubl;KERIN O’KEEFE;12.5%;750 ml;Sparkling;Domaine Select Wine & Spirits;12/31/2019
Spring-flower, white stone-fruit and bread-crust aromas shape the nose along with enticing whiffs of exotic spice. Elegantly structured, the palate delivers creamy Bartlett pear, white peach and lemon zest before a hazelnut close. It's dry, crisp and remarkably youthful. Drink through 2023. KERIN O’KEEFE;94;Enrico Serafino 2013 Pas Dosé Zero Riserva Pinot Nero (Alta Langa);$55;Pas Dosé Zero Riserva;Pinot Nero, Pinot Noir;Alta Langa, Piedmont, Italy;Enrico Serafino;KERIN O’KEEFE;12.5%;750 ml;Sparkling;Dalla Terra Winery Direct;12/31/2019
